Year,match_round,match_home_team,match_away_team,venue_name,match_attendance
2005,1,North Melbourne,Carlton,Marvel Stadium,40345
2005,1,Richmond,Geelong,MCG,48251
2005,1,Sydney,Hawthorn,SCG,27274
2005,2,Carlton,Essendon,MCG,56446
2005,2,Collingwood,Adelaide,Marvel Stadium,31464
2005,2,Hawthorn,Richmond,MCG,33409
2005,2,North Melbourne,Sydney,UNSW Canberra Oval,13481
2005,2,Port Adelaide,Brisbane,Football Park,34892
2005,2,St Kilda,Fremantle,University of Tasmania Stadium,12465
2005,2,West Coast,Geelong,Subiaco,39578
2005,2,Western Bulldogs,Melbourne,Marvel Stadium,26307
2005,3,Adelaide,Port Adelaide,Football Park,44807
2005,3,Brisbane,Sydney,Gabba,33960
2005,3,Carlton,Collingwood,MCG,61608
2005,3,Essendon,Hawthorn,MCG,44971
2005,3,Fremantle,West Coast,Subiaco,42027
2005,3,Melbourne,Geelong,MCG,51793
2005,3,St Kilda,North Melbourne,Marvel Stadium,36140
2005,3,Western Bulldogs,Richmond,Marvel Stadium,30871
2005,4,Geelong,Essendon,Marvel Stadium,48653
2005,4,Hawthorn,Brisbane,MCG,27778
2005,4,North Melbourne,Collingwood,MCG,51565
2005,4,Port Adelaide,Carlton,Football Park,33519
2005,4,Richmond,Fremantle,MCG,24242
2005,4,St Kilda,Melbourne,Marvel Stadium,40004
2005,4,Sydney,Adelaide,SCG,30478
2005,4,West Coast,Western Bulldogs,Subiaco,39124
2005,5,Brisbane,West Coast,Gabba,33007
2005,5,Essendon,Collingwood,MCG,70033
2005,5,Fremantle,Carlton,Subiaco,36056
2005,5,North Melbourne,Hawthorn,MCG,38764
2005,5,Port Adelaide,Geelong,Football Park,33405
2005,5,St Kilda,Richmond,Marvel Stadium,49580
2005,5,Sydney,Melbourne,SCG,29099
2005,5,Western Bulldogs,Adelaide,Marvel Stadium,27900
2005,6,Adelaide,North Melbourne,Football Park,41867
2005,6,Carlton,Hawthorn,Marvel Stadium,49018
2005,6,Collingwood,St Kilda,MCG,44122
2005,6,Essendon,Brisbane,Marvel Stadium,44055
2005,6,Geelong,Western Bulldogs,GMHBA Stadium,23019
2005,6,Melbourne,Fremantle,MCG,21963
2005,6,Richmond,Port Adelaide,Marvel Stadium,21301
2005,6,West Coast,Sydney,Subiaco,39687
2005,7,Brisbane,Western Bulldogs,Gabba,30639
2005,7,Fremantle,Collingwood,Subiaco,36491
2005,7,Geelong,St Kilda,Marvel Stadium,44814
2005,7,Hawthorn,West Coast,University of Tasmania Stadium,16933
2005,7,Melbourne,Adelaide,MCG,39475
2005,7,Port Adelaide,North Melbourne,Football Park,27050
2005,7,Richmond,Carlton,MCG,52234
2005,7,Sydney,Essendon,ANZ Stadium,31668
2005,8,Adelaide,Brisbane,Football Park,42357
2005,8,Carlton,Geelong,Marvel Stadium,45758
2005,8,Collingwood,Richmond,MCG,54330
2005,8,Essendon,Fremantle,Marvel Stadium,30383
2005,8,Hawthorn,Melbourne,MCG,38587
2005,8,North Melbourne,Western Bulldogs,Marvel Stadium,32901
2005,8,Sydney,Port Adelaide,SCG,24226
2005,8,West Coast,St Kilda,Subiaco,41177
2005,9,Brisbane,Richmond,Gabba,33684
2005,9,Carlton,Melbourne,Ikon Park,30052
2005,9,Collingwood,West Coast,MCG,31105
2005,9,Fremantle,Hawthorn,Subiaco,35393
2005,9,Geelong,North Melbourne,GMHBA Stadium,24102
2005,9,Port Adelaide,Essendon,Football Park,33648
2005,9,St Kilda,Adelaide,Marvel Stadium,35100
2005,9,Western Bulldogs,Sydney,SCG,22358
2005,10,Adelaide,Carlton,Football Park,43277
2005,10,Brisbane,North Melbourne,Gabba,29500
2005,10,Essendon,Western Bulldogs,Marvel Stadium,40454
2005,10,Geelong,Fremantle,GMHBA Stadium,20869
2005,10,Hawthorn,Collingwood,MCG,49927
2005,10,Melbourne,Richmond,Marvel Stadium,44263
2005,10,St Kilda,Sydney,Marvel Stadium,37014
2005,10,West Coast,Port Adelaide,Subiaco,40188
2005,11,Adelaide,Essendon,Football Park,43486
2005,11,Carlton,Sydney,Marvel Stadium,30973
2005,11,Collingwood,Geelong,Marvel Stadium,48261
2005,11,Fremantle,Brisbane,Subiaco,34143
2005,11,North Melbourne,Melbourne,UNSW Canberra Oval,12626
2005,11,Richmond,West Coast,MCG,31704
2005,11,St Kilda,Port Adelaide,University of Tasmania Stadium,17402
2005,11,Western Bulldogs,Hawthorn,Marvel Stadium,29240
2005,12,Carlton,Brisbane,Marvel Stadium,37880
2005,12,Geelong,Adelaide,GMHBA Stadium,23506
2005,12,Hawthorn,St Kilda,MCG,33905
2005,12,Melbourne,Collingwood,MCG,65347
2005,12,North Melbourne,Richmond,Marvel Stadium,40444
2005,12,Port Adelaide,Western Bulldogs,Football Park,27079
2005,12,Sydney,Fremantle,SCG,24933
2005,12,West Coast,Essendon,Subiaco,38558
2005,13,Brisbane,Geelong,Gabba,31307
2005,13,Essendon,St Kilda,Marvel Stadium,48342
2005,13,Fremantle,North Melbourne,Subiaco,33550
2005,13,Melbourne,West Coast,MCG,35653
2005,13,Port Adelaide,Hawthorn,Football Park,30212
2005,13,Richmond,Adelaide,Marvel Stadium,27092
2005,13,Sydney,Collingwood,ANZ Stadium,44387
2005,13,Western Bulldogs,Carlton,TIO Stadium,13037
2005,14,Adelaide,Fremantle,Football Park,41794
2005,14,Collingwood,Port Adelaide,Marvel Stadium,35844
2005,14,Essendon,North Melbourne,Marvel Stadium,48696
2005,14,Geelong,Hawthorn,Marvel Stadium,36667
2005,14,Melbourne,Brisbane,Gabba,31259
2005,14,Richmond,Sydney,MCG,34572
2005,14,West Coast,Carlton,Subiaco,39928
2005,14,Western Bulldogs,St Kilda,MCG,33622
2005,15,Brisbane,Collingwood,Gabba,37224
2005,15,Fremantle,Western Bulldogs,Subiaco,30991
2005,15,Hawthorn,Adelaide,University of Tasmania Stadium,16287
2005,15,North Melbourne,West Coast,Marvel Stadium,33151
2005,15,Port Adelaide,Melbourne,Football Park,28040
2005,15,Richmond,Essendon,MCG,49975
2005,15,St Kilda,Carlton,Marvel Stadium,39181
2005,15,Sydney,Geelong,SCG,28185
2005,16,Adelaide,Western Bulldogs,Football Park,40264
2005,16,Carlton,Fremantle,MCG,16076
2005,16,Collingwood,Essendon,MCG,52507
2005,16,Geelong,Port Adelaide,GMHBA Stadium,19362
2005,16,Hawthorn,North Melbourne,Marvel Stadium,23722
2005,16,Melbourne,Sydney,Marvel Stadium,28749
2005,16,Richmond,St Kilda,MCG,40043
2005,16,West Coast,Brisbane,Subiaco,41524
2005,17,Brisbane,Essendon,Gabba,36077
2005,17,Fremantle,Melbourne,Subiaco,31028
2005,17,Hawthorn,Carlton,MCG,31459
2005,17,North Melbourne,Adelaide,Marvel Stadium,25263
2005,17,Port Adelaide,Richmond,Football Park,27455
2005,17,St Kilda,Collingwood,Marvel Stadium,45576
2005,17,Sydney,West Coast,SCG,37071
2005,17,Western Bulldogs,Geelong,Marvel Stadium,29351
2005,18,Adelaide,Sydney,Football Park,45629
2005,18,Carlton,Richmond,Marvel Stadium,34925
2005,18,Collingwood,Fremantle,MCG,26586
2005,18,Essendon,Geelong,Marvel Stadium,47122
2005,18,Melbourne,St Kilda,MCG,39584
2005,18,North Melbourne,Port Adelaide,UNSW Canberra Oval,10431
2005,18,West Coast,Hawthorn,Subiaco,39412
2005,18,Western Bulldogs,Brisbane,Marvel Stadium,29200
2005,19,Adelaide,Melbourne,Football Park,42843
2005,19,Brisbane,Hawthorn,Gabba,31946
2005,19,Carlton,Port Adelaide,MCG,16371
2005,19,Collingwood,North Melbourne,Marvel Stadium,33587
2005,19,Essendon,Sydney,Marvel Stadium,41629
2005,19,Fremantle,Richmond,Subiaco,36026
2005,19,St Kilda,Geelong,Marvel Stadium,46848
2005,19,Western Bulldogs,West Coast,MCG,27693
2005,20,Collingwood,Carlton,MCG,48287
2005,20,Geelong,Melbourne,GMHBA Stadium,20148
2005,20,Hawthorn,Essendon,MCG,32053
2005,20,North Melbourne,St Kilda,Marvel Stadium,39777
2005,20,Port Adelaide,Adelaide,Football Park,45199
2005,20,Richmond,Western Bulldogs,Marvel Stadium,33482
2005,20,Sydney,Brisbane,ANZ Stadium,43512
2005,20,West Coast,Fremantle,Subiaco,40720
2005,21,Adelaide,Collingwood,Football Park,40372
2005,21,Brisbane,Port Adelaide,Gabba,35221
2005,21,Essendon,Carlton,MCG,37481
2005,21,Fremantle,St Kilda,Subiaco,38057
2005,21,Geelong,West Coast,GMHBA Stadium,20372
2005,21,Melbourne,Western Bulldogs,MCG,32621
2005,21,Richmond,Hawthorn,Marvel Stadium,30906
2005,21,Sydney,North Melbourne,SCG,34975
2005,22,Carlton,North Melbourne,Marvel Stadium,27625
2005,22,Essendon,Melbourne,MCG,55016
2005,22,Geelong,Richmond,GMHBA Stadium,24096
2005,22,Hawthorn,Sydney,MCG,31891
2005,22,Port Adelaide,Fremantle,Football Park,41518
2005,22,St Kilda,Brisbane,Marvel Stadium,46105
2005,22,West Coast,Adelaide,Subiaco,43044
2005,22,Western Bulldogs,Collingwood,Marvel Stadium,41947
2006,1,Collingwood,Adelaide,Marvel Stadium,35434
2006,1,Essendon,Sydney,Marvel Stadium,45355
2006,1,Geelong,Brisbane,GMHBA Stadium,23029
2006,1,Hawthorn,Fremantle,University of Tasmania Stadium,13862
2006,1,Melbourne,Carlton,Marvel Stadium,31139
2006,1,Port Adelaide,North Melbourne,Football Park,27680
2006,1,West Coast,St Kilda,Subiaco,40036
2006,1,Western Bulldogs,Richmond,Marvel Stadium,43532
2006,2,Adelaide,West Coast,Football Park,43206
2006,2,Brisbane,Essendon,Gabba,34357
2006,2,Fremantle,Carlton,Subiaco,34553
2006,2,Geelong,North Melbourne,GMHBA Stadium,22839
2006,2,Hawthorn,Collingwood,Marvel Stadium,43296
2006,2,Richmond,St Kilda,Marvel Stadium,40740
2006,2,Sydney,Port Adelaide,SCG,33551
2006,2,Western Bulldogs,Melbourne,Marvel Stadium,28478
2006,3,Carlton,Sydney,Marvel Stadium,36930
2006,3,Essendon,Western Bulldogs,Marvel Stadium,43947
2006,3,Geelong,Hawthorn,GMHBA Stadium,24026
2006,3,Melbourne,Adelaide,Metricon Stadium,8258
2006,3,North Melbourne,Collingwood,Marvel Stadium,48721
2006,3,Port Adelaide,Fremantle,Football Park,25042
2006,3,St Kilda,Brisbane,Marvel Stadium,35760
2006,3,West Coast,Richmond,Subiaco,39436
2006,4,Brisbane,Richmond,Gabba,30266
2006,4,Carlton,Hawthorn,Marvel Stadium,45102
2006,4,Collingwood,Essendon,MCG,91234
2006,4,Fremantle,Adelaide,Subiaco,35090
2006,4,North Melbourne,West Coast,UNSW Canberra Oval,9541
2006,4,Port Adelaide,St Kilda,Football Park,32188
2006,4,Sydney,Melbourne,SCG,29167
2006,4,Western Bulldogs,Geelong,Marvel Stadium,45922
2006,5,Adelaide,Western Bulldogs,Football Park,41057
2006,5,Collingwood,Port Adelaide,Marvel Stadium,32276
2006,5,Hawthorn,Essendon,MCG,40179
2006,5,Melbourne,North Melbourne,MCG,30392
2006,5,Richmond,Carlton,MCG,54815
2006,5,St Kilda,Fremantle,University of Tasmania Stadium,15282
2006,5,Sydney,Geelong,ANZ Stadium,37032
2006,5,West Coast,Brisbane,Subiaco,40519
2006,6,Adelaide,Port Adelaide,Football Park,42723
2006,6,Brisbane,Sydney,Gabba,29872
2006,6,Carlton,Collingwood,MCG,59675
2006,6,Essendon,Richmond,MCG,58439
2006,6,Fremantle,West Coast,Subiaco,42213
2006,6,Melbourne,Geelong,MCG,36041
2006,6,North Melbourne,Hawthorn,Marvel Stadium,28470
2006,6,St Kilda,Western Bulldogs,Marvel Stadium,42760
2006,7,Carlton,Essendon,MCG,32976
2006,7,Hawthorn,Brisbane,Metricon Stadium,12315
2006,7,Melbourne,Fremantle,MCG,23368
2006,7,North Melbourne,Adelaide,Marvel Stadium,16064
2006,7,Port Adelaide,Western Bulldogs,Football Park,20233
2006,7,Richmond,Sydney,Marvel Stadium,36477
2006,7,St Kilda,Geelong,Marvel Stadium,48313
2006,7,West Coast,Collingwood,Subiaco,42033
2006,8,Carlton,St Kilda,MCG,39908
2006,8,Collingwood,Geelong,MCG,69819
2006,8,Essendon,West Coast,Marvel Stadium,31434
2006,8,Fremantle,North Melbourne,Subiaco,34072
2006,8,Hawthorn,Melbourne,MCG,42985
2006,8,Port Adelaide,Brisbane,Football Park,21970
2006,8,Richmond,Adelaide,Marvel Stadium,24461
2006,8,Western Bulldogs,Sydney,SCG,31756
2006,9,Adelaide,Carlton,Football Park,41157
2006,9,Brisbane,Fremantle,Gabba,29999
2006,9,Collingwood,Western Bulldogs,MCG,67920
2006,9,Essendon,Port Adelaide,Marvel Stadium,29232
2006,9,Geelong,Richmond,GMHBA Stadium,23386
2006,9,Hawthorn,Sydney,MCG,28766
2006,9,St Kilda,North Melbourne,Marvel Stadium,30904
2006,9,West Coast,Melbourne,Subiaco,41032
2006,10,Adelaide,Essendon,Football Park,42025
2006,10,Carlton,Port Adelaide,Marvel Stadium,18665
2006,10,Collingwood,Brisbane,MCG,54820
2006,10,Fremantle,Richmond,Subiaco,36032
2006,10,Geelong,West Coast,GMHBA Stadium,20428
2006,10,Melbourne,St Kilda,MCG,41665
2006,10,North Melbourne,Sydney,UNSW Canberra Oval,14922
2006,10,Western Bulldogs,Hawthorn,Marvel Stadium,29960
2006,11,Brisbane,Adelaide,Gabba,27516
2006,11,Geelong,Essendon,Marvel Stadium,43600
2006,11,Melbourne,Collingwood,MCG,78773
2006,11,Port Adelaide,Hawthorn,Football Park,24511
2006,11,Richmond,North Melbourne,MCG,42841
2006,11,Sydney,St Kilda,SCG,31146
2006,11,West Coast,Carlton,Subiaco,40090
2006,11,Western Bulldogs,Fremantle,Marvel Stadium,23805
2006,12,Brisbane,Western Bulldogs,Gabba,27745
2006,12,Essendon,Melbourne,Marvel Stadium,35019
2006,12,Fremantle,Geelong,Subiaco,34236
2006,12,Hawthorn,Richmond,University of Tasmania Stadium,20971
2006,12,North Melbourne,Carlton,Marvel Stadium,34110
2006,12,Port Adelaide,West Coast,Football Park,28125
2006,12,St Kilda,Adelaide,Marvel Stadium,34170
2006,12,Sydney,Collingwood,ANZ Stadium,60307
2006,13,Adelaide,Geelong,Football Park,41752
2006,13,Brisbane,Carlton,Gabba,29516
2006,13,Melbourne,Port Adelaide,MCG,24283
2006,13,North Melbourne,Essendon,Marvel Stadium,33747
2006,13,Richmond,Collingwood,MCG,63016
2006,13,St Kilda,Hawthorn,Marvel Stadium,33869
2006,13,Sydney,Fremantle,SCG,24114
2006,13,West Coast,Western Bulldogs,Subiaco,40375
2006,14,Carlton,Geelong,Marvel Stadium,32096
2006,14,Fremantle,Essendon,Subiaco,34608
2006,14,Hawthorn,West Coast,MCG,21989
2006,14,Melbourne,Brisbane,Gabba,25541
2006,14,Port Adelaide,Richmond,Football Park,25067
2006,14,St Kilda,Collingwood,Marvel Stadium,48564
2006,14,Sydney,Adelaide,SCG,36104
2006,14,Western Bulldogs,North Melbourne,MCG,28173
2006,15,Adelaide,Hawthorn,Football Park,37446
2006,15,Carlton,Western Bulldogs,Marvel Stadium,26418
2006,15,Collingwood,Fremantle,MCG,30373
2006,15,Essendon,St Kilda,MCG,33082
2006,15,Geelong,Port Adelaide,GMHBA Stadium,19149
2006,15,North Melbourne,Brisbane,Marvel Stadium,22947
2006,15,Richmond,Melbourne,MCG,60086
2006,15,West Coast,Sydney,Subiaco,40688
2006,16,Adelaide,North Melbourne,Football Park,47487
2006,16,Brisbane,Hawthorn,Gabba,26738
2006,16,Collingwood,West Coast,Marvel Stadium,38777
2006,16,Essendon,Carlton,MCG,49181
2006,16,Fremantle,Melbourne,Subiaco,36244
2006,16,Geelong,Western Bulldogs,Marvel Stadium,39417
2006,16,St Kilda,Port Adelaide,University of Tasmania Stadium,16588
2006,16,Sydney,Richmond,SCG,28371
2006,17,Carlton,Fremantle,Marvel Stadium,17518
2006,17,Collingwood,Hawthorn,MCG,54306
2006,17,Essendon,Brisbane,Marvel Stadium,32761
2006,17,Melbourne,Western Bulldogs,MCG,36466
2006,17,North Melbourne,Geelong,UNSW Canberra Oval,9561
2006,17,Port Adelaide,Sydney,Football Park,23183
2006,17,St Kilda,Richmond,MCG,43250
2006,17,West Coast,Adelaide,Subiaco,40380
2006,18,Adelaide,Collingwood,Football Park,45658
2006,18,Brisbane,Geelong,Gabba,28055
2006,18,Carlton,Melbourne,Marvel Stadium,24113
2006,18,Fremantle,Hawthorn,Subiaco,35017
2006,18,North Melbourne,Port Adelaide,Marvel Stadium,14815
2006,18,Richmond,Western Bulldogs,MCG,36339
2006,18,St Kilda,West Coast,Marvel Stadium,40177
2006,18,Sydney,Essendon,SCG,25465
2006,19,Adelaide,Fremantle,Football Park,43127
2006,19,Essendon,Collingwood,MCG,62940
2006,19,Geelong,St Kilda,Marvel Stadium,40986
2006,19,Hawthorn,Carlton,MCG,36817
2006,19,Melbourne,Sydney,MCG,43794
2006,19,Richmond,Brisbane,Marvel Stadium,27211
2006,19,West Coast,North Melbourne,Subiaco,40067
2006,19,Western Bulldogs,Port Adelaide,TIO Stadium,14100
2006,20,Brisbane,West Coast,Gabba,23764
2006,20,Carlton,Richmond,Marvel Stadium,37094
2006,20,Essendon,Hawthorn,Marvel Stadium,44275
2006,20,Fremantle,St Kilda,Subiaco,39069
2006,20,Geelong,Sydney,GMHBA Stadium,21775
2006,20,North Melbourne,Melbourne,MCG,29457
2006,20,Port Adelaide,Collingwood,Football Park,30281
2006,20,Western Bulldogs,Adelaide,MCG,29988
2006,21,Collingwood,Carlton,MCG,57719
2006,21,Geelong,Melbourne,GMHBA Stadium,23068
2006,21,Hawthorn,North Melbourne,University of Tasmania Stadium,18836
2006,21,Port Adelaide,Adelaide,Football Park,41549
2006,21,Richmond,Essendon,MCG,48710
2006,21,Sydney,Brisbane,ANZ Stadium,37659
2006,21,West Coast,Fremantle,Subiaco,43527
2006,21,Western Bulldogs,St Kilda,Marvel Stadium,47120
2006,22,Adelaide,Melbourne,Football Park,41364
2006,22,Brisbane,St Kilda,Gabba,27101
2006,22,Collingwood,North Melbourne,MCG,49040
2006,22,Fremantle,Port Adelaide,Subiaco,41121
2006,22,Hawthorn,Geelong,Marvel Stadium,28188
2006,22,Richmond,West Coast,MCG,35016
2006,22,Sydney,Carlton,SCG,33943
2006,22,Western Bulldogs,Essendon,Marvel Stadium,42956
2007,1,Adelaide,Essendon,Football Park,43064
2007,1,Brisbane,Hawthorn,Gabba,27104
2007,1,Carlton,Richmond,MCG,59847
2007,1,Fremantle,Port Adelaide,Subiaco,37425
2007,1,Melbourne,St Kilda,MCG,49490
2007,1,North Melbourne,Collingwood,MCG,42402
2007,1,Sydney,West Coast,ANZ Stadium,62586
2007,1,Western Bulldogs,Geelong,Marvel Stadium,42626
2007,2,Brisbane,St Kilda,Gabba,28266
2007,2,Essendon,Fremantle,Marvel Stadium,32623
2007,2,Geelong,Carlton,Marvel Stadium,41113
2007,2,Hawthorn,Melbourne,MCG,43197
2007,2,Port Adelaide,North Melbourne,Football Park,25054
2007,2,Richmond,Sydney,MCG,37985
2007,2,West Coast,Collingwood,Subiaco,40413
2007,2,Western Bulldogs,Adelaide,MCG,27199
2007,3,Carlton,Essendon,MCG,64710
2007,3,Collingwood,Richmond,MCG,70569
2007,3,Fremantle,West Coast,Subiaco,42051
2007,3,Melbourne,Geelong,MCG,38438
2007,3,North Melbourne,Hawthorn,Marvel Stadium,28481
2007,3,Port Adelaide,Adelaide,Football Park,36959
2007,3,St Kilda,Western Bulldogs,Marvel Stadium,38474
2007,3,Sydney,Brisbane,SCG,24854
2007,4,Adelaide,Sydney,Football Park,43752
2007,4,Collingwood,Port Adelaide,MCG,35355
2007,4,Hawthorn,Geelong,University of Tasmania Stadium,17120
2007,4,Melbourne,Fremantle,MCG,16654
2007,4,North Melbourne,Brisbane,Metricon Stadium,11133
2007,4,Richmond,Western Bulldogs,MCG,36821
2007,4,St Kilda,Essendon,Marvel Stadium,47605
2007,4,West Coast,Carlton,Subiaco,41016
2007,5,Carlton,Brisbane,Marvel Stadium,33598
2007,5,Essendon,Collingwood,MCG,90508
2007,5,Fremantle,Adelaide,Subiaco,37172
2007,5,Geelong,North Melbourne,GMHBA Stadium,21468
2007,5,Hawthorn,Western Bulldogs,MCG,31982
2007,5,Port Adelaide,St Kilda,Football Park,24438
2007,5,Richmond,West Coast,MCG,27326
2007,5,Sydney,Melbourne,SCG,23354
2007,6,Adelaide,Collingwood,Football Park,43915
2007,6,Brisbane,Fremantle,Gabba,27175
2007,6,Essendon,Hawthorn,MCG,52047
2007,6,Melbourne,Port Adelaide,MCG,16266
2007,6,North Melbourne,Sydney,Marvel Stadium,27045
2007,6,Richmond,Geelong,Marvel Stadium,34584
2007,6,St Kilda,Carlton,Marvel Stadium,45513
2007,6,West Coast,Western Bulldogs,Subiaco,40668
2007,7,Brisbane,Adelaide,Gabba,26978
2007,7,Collingwood,Carlton,MCG,77321
2007,7,Fremantle,Hawthorn,Subiaco,36481
2007,7,Geelong,West Coast,GMHBA Stadium,22014
2007,7,North Melbourne,Essendon,Marvel Stadium,42730
2007,7,Port Adelaide,Richmond,Football Park,26232
2007,7,St Kilda,Sydney,Marvel Stadium,37816
2007,7,Western Bulldogs,Melbourne,Marvel Stadium,24584
2007,8,Adelaide,Richmond,Football Park,40742
2007,8,Essendon,Brisbane,Marvel Stadium,35034
2007,8,Geelong,Fremantle,GMHBA Stadium,20435
2007,8,Hawthorn,St Kilda,MCG,36069
2007,8,North Melbourne,Carlton,Metricon Stadium,11647
2007,8,Sydney,Port Adelaide,SCG,25423
2007,8,West Coast,Melbourne,Subiaco,40068
2007,8,Western Bulldogs,Collingwood,Marvel Stadium,46990
2007,9,Brisbane,Collingwood,Gabba,32225
2007,9,Carlton,Adelaide,Marvel Stadium,27504
2007,9,Fremantle,St Kilda,Subiaco,39034
2007,9,Hawthorn,West Coast,University of Tasmania Stadium,18112
2007,9,Melbourne,North Melbourne,MCG,30662
2007,9,Port Adelaide,Geelong,Football Park,26465
2007,9,Richmond,Essendon,MCG,61837
2007,9,Western Bulldogs,Sydney,UNSW Canberra Oval,14517
2007,10,Carlton,Western Bulldogs,MCG,37535
2007,10,Collingwood,Fremantle,MCG,44480
2007,10,Melbourne,Adelaide,MCG,23657
2007,10,Port Adelaide,Hawthorn,Football Park,23945
2007,10,Richmond,Brisbane,Marvel Stadium,28093
2007,10,St Kilda,Geelong,Marvel Stadium,42188
2007,10,Sydney,Essendon,SCG,26647
2007,10,West Coast,North Melbourne,Subiaco,40751
2007,11,Adelaide,Geelong,Football Park,43108
2007,11,Brisbane,Western Bulldogs,Gabba,29873
2007,11,Carlton,Port Adelaide,Marvel Stadium,29678
2007,11,Essendon,West Coast,Marvel Stadium,48913
2007,11,Fremantle,Richmond,Subiaco,37177
2007,11,Hawthorn,Sydney,MCG,48398
2007,11,Melbourne,Collingwood,MCG,70660
2007,11,St Kilda,North Melbourne,Marvel Stadium,34569
2007,12,Carlton,Hawthorn,Marvel Stadium,53459
2007,12,Geelong,Brisbane,GMHBA Stadium,21212
2007,12,North Melbourne,Adelaide,Metricon Stadium,11178
2007,12,Port Adelaide,Essendon,Football Park,25242
2007,12,Richmond,Melbourne,MCG,46161
2007,12,Sydney,Collingwood,ANZ Stadium,64222
2007,12,West Coast,St Kilda,Subiaco,39401
2007,12,Western Bulldogs,Fremantle,TIO Stadium,11449
2007,13,Adelaide,West Coast,Football Park,42127
2007,13,Brisbane,Port Adelaide,Gabba,22124
2007,13,Collingwood,Hawthorn,Marvel Stadium,50248
2007,13,Essendon,Melbourne,Marvel Stadium,47552
2007,13,Fremantle,Carlton,Subiaco,36307
2007,13,Geelong,Sydney,GMHBA Stadium,23040
2007,13,North Melbourne,Western Bulldogs,MCG,39433
2007,13,St Kilda,Richmond,Marvel Stadium,38689
2007,14,Adelaide,Hawthorn,Football Park,34733
2007,14,Carlton,Melbourne,MCG,33085
2007,14,Collingwood,St Kilda,MCG,57247
2007,14,Essendon,Geelong,Marvel Stadium,51156
2007,14,Richmond,North Melbourne,Marvel Stadium,33583
2007,14,Sydney,Fremantle,SCG,25943
2007,14,West Coast,Brisbane,Subiaco,40763
2007,14,Western Bulldogs,Port Adelaide,Marvel Stadium,22691
2007,15,Essendon,Western Bulldogs,Marvel Stadium,45283
2007,15,Fremantle,North Melbourne,Subiaco,37002
2007,15,Geelong,Collingwood,MCG,85497
2007,15,Hawthorn,Richmond,MCG,41770
2007,15,Melbourne,Brisbane,Gabba,22708
2007,15,Port Adelaide,West Coast,Football Park,27879
2007,15,St Kilda,Adelaide,Marvel Stadium,32210
2007,15,Sydney,Carlton,SCG,24858
2007,16,Adelaide,Fremantle,Football Park,40190
2007,16,Brisbane,Carlton,Gabba,27163
2007,16,Collingwood,Essendon,MCG,65531
2007,16,Geelong,Western Bulldogs,Marvel Stadium,44688
2007,16,North Melbourne,Melbourne,Marvel Stadium,20187
2007,16,Richmond,Port Adelaide,MCG,22395
2007,16,St Kilda,Hawthorn,Marvel Stadium,37847
2007,16,West Coast,Sydney,Subiaco,40014
2007,17,Carlton,St Kilda,Marvel Stadium,32327
2007,17,Collingwood,Brisbane,MCG,45096
2007,17,Essendon,Adelaide,Marvel Stadium,35010
2007,17,Fremantle,Geelong,Subiaco,36741
2007,17,Hawthorn,North Melbourne,University of Tasmania Stadium,19114
2007,17,Port Adelaide,Melbourne,Football Park,23485
2007,17,Sydney,Richmond,SCG,23199
2007,17,Western Bulldogs,West Coast,Marvel Stadium,30900
2007,18,Adelaide,Port Adelaide,Football Park,42335
2007,18,Brisbane,North Melbourne,Gabba,29233
2007,18,Carlton,Collingwood,MCG,56341
2007,18,Geelong,Richmond,GMHBA Stadium,21951
2007,18,Hawthorn,Essendon,MCG,55019
2007,18,Melbourne,Sydney,UNSW Canberra Oval,11266
2007,18,West Coast,Fremantle,Subiaco,43096
2007,18,Western Bulldogs,St Kilda,Marvel Stadium,33600
2007,19,Fremantle,Essendon,Subiaco,38274
2007,19,Geelong,Adelaide,GMHBA Stadium,21267
2007,19,Hawthorn,Brisbane,MCG,39007
2007,19,Melbourne,Western Bulldogs,Marvel Stadium,18946
2007,19,North Melbourne,West Coast,Marvel Stadium,26113
2007,19,Port Adelaide,Carlton,Football Park,27603
2007,19,Richmond,Collingwood,MCG,49550
2007,19,Sydney,St Kilda,ANZ Stadium,63369
2007,20,Adelaide,Western Bulldogs,Football Park,41437
2007,20,Brisbane,Sydney,Gabba,33077
2007,20,Collingwood,Melbourne,MCG,46277
2007,20,Essendon,Carlton,MCG,48638
2007,20,Hawthorn,Port Adelaide,University of Tasmania Stadium,15264
2007,20,North Melbourne,Geelong,Marvel Stadium,48501
2007,20,St Kilda,Fremantle,Marvel Stadium,24041
2007,20,West Coast,Richmond,Subiaco,39752
2007,21,Adelaide,Brisbane,Football Park,46507
2007,21,Carlton,North Melbourne,Marvel Stadium,29334
2007,21,Collingwood,Sydney,MCG,63842
2007,21,Essendon,Richmond,MCG,88468
2007,21,Fremantle,Melbourne,Subiaco,34549
2007,21,Geelong,Port Adelaide,GMHBA Stadium,24331
2007,21,St Kilda,West Coast,Marvel Stadium,38183
2007,21,Western Bulldogs,Hawthorn,Marvel Stadium,32734
2007,22,Brisbane,Geelong,Gabba,34107
2007,22,Collingwood,Adelaide,Marvel Stadium,47915
2007,22,Melbourne,Carlton,MCG,26156
2007,22,Port Adelaide,Fremantle,Football Park,39270
2007,22,Richmond,St Kilda,MCG,42472
2007,22,Sydney,Hawthorn,SCG,27498
2007,22,West Coast,Essendon,Subiaco,42761
2007,22,Western Bulldogs,North Melbourne,Marvel Stadium,29261
